time_stamp,asset_id,id,train_test,status_type_id,sensor_0_avg,sensor_1_avg,sensor_2_avg,wind_speed_3_avg,wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,sensor_5_avg,sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52_avg,sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
2021-08-04 10:10:00,0,168,train,5,26.0,306.4,30.6,2.1,2.1,6.5,0.4,0.7000000000000001,24.0,24.0,23.9,0.0,33.0,39.0,39.0,38.0,37.0,42.0,43.0,34.0,34.0,36.0,36.0,36.0,128.8,196.9,28.9,55.2,31.0,35.0,36.0,0.5,15.8,13.3,15.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75609756097561e-05,0.009853658536585366,0.0,0.0009268292682926829,-0.00448780487804878,-0.003951219512195122,-0.012926829268292682,0.0016097560975609755,-0.00751219512195122,-14.7,-19.7,0.8,400.2,399.9,396.8,36.0,35.0,37.0,57.0,65.0,83.0,50.0,275.8,33.0,-1533.0,0.0,0.0,-2559.0,0.0,0.0,-1533.0,-2559.0,0.5,1.7000000000000002,0.0,0.8,28.0
2021-08-04 10:20:00,0,169,train,0,27.0,234.6,-41.3,1.8,1.8,5.0,0.4,0.6000000000000001,24.0,24.0,20.6,0.1,33.0,39.0,39.0,39.0,37.0,42.0,43.0,34.0,34.0,36.0,36.0,35.0,113.0,164.7,59.2,30.4,32.0,35.0,36.0,0.5,15.6,13.2,15.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00448780487804878,-0.003951219512195122,-0.012829268292682928,0.0016585365853658536,-0.007414634146341463,-14.5,-19.5,0.8,399.1,398.7,395.6,36.0,36.0,37.0,57.0,65.0,83.0,50.0,275.8,33.0,-1537.0,0.0,0.0,-2525.0,0.0,0.0,-1537.0,-2525.0,0.0,0.0,0.0,0.0,28.0
2021-08-04 10:30:00,0,170,train,5,27.0,305.8,30.0,2.5,2.5,5.4,0.6000000000000001,0.7000000000000001,24.0,24.0,24.0,0.0,34.0,39.0,39.0,39.0,37.0,41.0,43.0,34.0,34.0,35.0,35.0,35.0,180.9,222.9,111.6,26.7,33.0,35.0,36.0,0.5,17.0,14.9,16.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012195121951219512,0.017658536585365855,0.0,0.0034634146341463415,-0.004829268292682927,-0.004097560975609756,-0.013317073170731707,0.0016097560975609755,-0.008243902439024389,-15.1,-21.7,1.2,399.2,398.7,395.7,36.0,36.0,38.0,57.0,65.0,83.0,49.0,275.8,34.0,-1645.0,0.0,0.0,-2809.0,0.0,0.0,-1645.0,-2809.0,1.2,1.9,0.0,0.8,28.0
2021-08-04 10:40:00,0,171,train,5,27.0,245.4,-30.4,2.1,2.1,7.3,0.4,0.7000000000000001,24.0,24.1,23.9,0.0,34.0,39.0,38.0,39.0,37.0,41.0,43.0,35.0,34.0,35.0,35.0,35.0,109.8,169.2,44.6,37.4,34.0,35.0,36.0,0.5,17.0,14.3,16.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751219512195122,0.0,9.75609756097561e-05,-0.0047804878048780496,-0.004,-0.013219512195121953,0.0015609756097560976,-0.008048780487804878,-14.6,-21.4,1.4,399.3,398.9,395.9,36.0,36.0,38.0,57.0,65.0,83.0,43.0,275.8,34.0,-1634.0,0.0,0.0,-2753.0,0.0,0.0,-1634.0,-2753.0,0.0,1.5,0.0,0.2,28.0
2021-08-04 10:50:00,0,172,train,0,28.0,224.9,-50.9,1.8,1.8,6.0,0.4,0.6000000000000001,24.0,24.1,20.7,0.1,34.0,39.0,38.0,39.0,37.0,41.0,42.0,35.0,34.0,35.0,35.0,35.0,88.1,133.2,42.9,21.9,33.0,35.0,37.0,0.5,15.6,12.7,15.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004439024390243902,-0.003951219512195122,-0.012829268292682928,0.0016585365853658536,-0.00726829268292683,-14.5,-19.1,0.8,399.5,399.1,396.2,36.0,36.0,38.0,57.0,65.0,83.0,43.0,275.8,34.0,-1511.0,0.0,0.0,-2480.0,0.0,0.0,-1511.0,-2480.0,0.0,0.0,0.0,0.0,29.0
2021-08-04 11:00:00,0,173,train,5,28.0,207.1,-68.7,2.1,2.1,6.8,0.4,0.9,24.0,24.0,23.9,0.0,34.0,39.0,38.0,39.0,37.0,41.0,42.0,35.0,34.0,35.0,35.0,35.0,110.5,256.8,27.2,76.4,33.0,36.0,37.0,0.5,16.4,13.6,16.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031219512195121953,0.03980487804878049,0.0,0.008439024390243903,-0.004536585365853659,-0.003951219512195122,-0.013463414634146343,0.0016097560975609755,-0.0076585365853658535,-14.3,-28.8,2.7,398.9,398.6,395.4,36.0,36.0,38.0,57.0,65.0,84.0,45.0,275.8,34.0,-1556.0,0.0,0.0,-2615.0,0.0,0.0,-1556.0,-2615.0,0.5,2.3,0.0,0.9,29.0
2021-08-04 11:10:00,0,174,train,5,28.0,272.6,12.5,2.0,2.0,5.7,0.5,0.5,24.0,24.0,23.9,0.0,35.0,40.0,38.0,39.0,37.0,41.0,42.0,35.0,34.0,36.0,35.0,35.0,118.4,186.6,67.7,30.2,33.0,36.0,37.0,0.5,15.8,13.2,15.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00448780487804878,-0.003951219512195122,-0.012926829268292682,0.0015609756097560976,-0.007463414634146342,-14.5,-19.9,0.8,399.6,399.1,396.1,36.0,36.0,38.0,57.0,65.0,84.0,46.0,260.0,34.0,-1529.0,0.0,0.0,-2547.0,0.0,0.0,-1529.0,-2547.0,0.1,1.6,0.0,0.4,29.0
2021-08-04 11:20:00,0,175,train,0,28.0,270.6,10.5,1.9,1.9,8.4,0.4,0.6000000000000001,24.0,24.1,21.0,0.1,35.0,40.0,38.0,39.0,38.0,41.0,42.0,35.0,34.0,36.0,36.0,35.0,84.4,156.1,13.0,45.3,33.0,36.0,37.0,0.5,15.6,12.8,15.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004439024390243902,-0.003951219512195122,-0.012780487804878048,0.0016097560975609755,-0.007317073170731708,-14.4,-19.1,0.8,399.3,399.1,396.1,36.0,36.0,38.0,58.0,65.0,84.0,47.0,260.0,35.0,-1514.0,0.0,0.0,-2497.0,0.0,0.0,-1514.0,-2497.0,0.0,0.0,0.0,0.0,29.0
2021-08-04 11:30:00,0,176,train,5,29.0,234.2,-25.8,2.4,2.4,5.4,0.4,0.8,24.0,24.0,23.9,0.0,35.0,40.0,38.0,39.0,38.0,41.0,42.0,35.0,34.0,36.0,36.0,35.0,164.3,269.4,85.9,53.6,33.0,36.0,37.0,0.5,16.6,14.2,16.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028292682926829267,0.037853658536585365,0.0,0.007414634146341463,-0.0046829268292682925,-0.003951219512195122,-0.014634146341463415,0.0017073170731707317,-0.007853658536585366,-14.5,-29.0,2.9,398.2,397.6,394.7,37.0,36.0,38.0,58.0,65.0,84.0,48.0,260.1,35.0,-1591.0,0.0,0.0,-2687.0,0.0,0.0,-1591.0,-2687.0,0.8,2.4,0.0,1.0,30.0
2021-08-04 11:40:00,0,177,train,5,29.0,274.0,-7.4,2.2,2.2,7.8,0.4,0.8,24.0,24.1,23.9,0.0,35.0,40.0,38.0,40.0,38.0,41.0,42.0,35.0,34.0,36.0,36.0,35.0,96.9,217.7,0.0,86.3,33.0,36.0,37.0,0.5,16.3,13.6,16.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006829268292682926,0.02048780487804878,0.0,0.0025853658536585367,-0.004536585365853659,-0.003951219512195122,-0.013463414634146343,0.0015609756097560976,-0.0076585365853658535,-14.5,-28.5,2.5,398.8,398.3,395.7,37.0,37.0,39.0,58.0,65.0,84.0,49.0,281.4,35.0,-1558.0,0.0,0.0,-2619.0,0.0,0.0,-1558.0,-2619.0,0.6000000000000001,1.9,0.0,0.9,30.0
2021-08-04 11:50:00,0,178,train,5,30.0,129.3,-138.0,2.0,2.0,10.1,0.4,1.1,24.0,24.1,21.5,0.1,36.0,40.0,38.0,40.0,38.0,41.0,42.0,35.0,34.0,36.0,36.0,35.0,35.8,164.0,0.0,45.9,33.0,36.0,37.0,0.5,16.6,13.7,16.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027317073170731706,0.06302439024390244,0.0,0.00873170731707317,-0.0046829268292682925,-0.003902439024390244,-0.01453658536585366,0.0018536585365853658,-0.0077073170731707325,-14.3,-28.6,3.2,397.6,396.8,394.1,37.0,37.0,39.0,58.0,65.0,84.0,50.0,267.4,35.0,-1594.0,0.0,0.0,-2626.0,0.0,0.0,-1594.0,-2626.0,0.0,0.0,0.0,0.0,31.0
2021-08-04 12:00:00,0,179,train,5,30.0,203.4,-38.8,2.5,2.5,9.0,0.4,1.2,24.0,24.1,23.9,0.0,36.0,40.0,38.0,40.0,38.0,41.0,42.0,35.0,34.0,36.0,36.0,36.0,142.8,306.3,69.6,59.3,34.0,37.0,38.0,0.5,17.1,14.5,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005902439024390244,0.11458536585365854,0.0,0.016585365853658537,-0.0047804878048780496,-0.003902439024390244,-0.013219512195121953,0.0016585365853658536,-0.008146341463414634,-14.4,-29.2,3.2,398.7,397.9,395.3,37.0,37.0,39.0,58.0,65.0,84.0,50.0,242.2,36.0,-1627.0,0.0,0.0,-2773.0,0.0,0.0,-1627.0,-2773.0,0.5,2.6,0.0,0.9,31.0
2021-08-04 12:10:00,0,180,train,5,30.0,209.2,-30.2,2.7,2.7,7.9,0.4,0.8,24.0,24.0,24.0,0.0,36.0,41.0,38.0,40.0,39.0,41.0,42.0,36.0,35.0,36.0,36.0,36.0,207.7,277.9,107.2,39.1,35.0,37.0,38.0,0.5,20.1,17.7,19.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005414634146341463,0.045804878048780494,0.0,0.009317073170731709,-0.005463414634146341,-0.004536585365853659,-0.015317073170731707,0.0018536585365853658,-0.009853658536585366,-17.2,-31.6,4.4,399.7,398.9,396.4,37.0,37.0,39.0,58.0,65.0,84.0,45.0,239.4,36.0,-1867.0,0.0,0.0,-3363.0,0.0,0.0,-1867.0,-3363.0,1.7000000000000002,2.4,0.0,0.7000000000000001,31.0
2021-08-04 12:20:00,0,181,train,5,30.0,226.4,-9.7,3.1,3.1,7.7,0.4,0.9,19.4,24.0,-2.3,9.3,36.0,41.0,38.0,41.0,39.0,41.0,42.0,36.0,35.0,36.0,36.0,36.0,405.5,1270.5,168.8,353.5,35.0,37.0,38.0,0.5,18.0,16.0,18.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012341463414634147,0.05863414634146342,0.0,0.014195121951219513,-0.00526829268292683,-0.004097560975609756,-0.015268292682926829,0.0019024390243902439,-0.0076585365853658535,8.2,-31.4,9.0,398.6,397.7,395.2,37.0,37.0,39.0,58.0,65.0,84.0,42.0,236.2,36.0,-1800.0,0.0,0.0,-2624.0,0.0,0.0,-1800.0,-2624.0,3.6,11.2,1.5,3.1,32.0
2021-08-04 12:30:00,0,182,train,5,30.0,232.1,4.6,3.6,3.6,9.1,0.5,1.1,31.2,89.8,-2.2,39.3,37.0,41.0,39.0,41.0,39.0,44.0,43.0,37.0,35.0,37.0,37.0,36.0,667.8,1374.5,0.0,538.8,36.0,37.0,38.0,0.6000000000000001,51.4,52.7,54.1,50.0,0.05648780487804878,0.4592195121951219,0.0,0.13643902439024388,-0.05648780487804878,0.0,-0.4592195121951219,0.13643902439024388,0.028341463414634147,0.09375609756097561,0.0,0.026146341463414637,0.006341463414634147,0.09302439024390244,-0.0224390243902439,0.0295609756097561,0.0035121951219512196,898.3,-107.2,147.1,400.1,398.9,397.1,38.0,38.0,40.0,58.0,65.0,84.0,43.0,227.5,36.0,-1624.0,3787.0,0.0,-1695.0,3156.0,0.0,2163.0,1461.0,5.8,12.2,0.0,4.9,32.0
2021-08-04 12:40:00,0,183,train,0,29.0,239.3,3.0,4.9,4.8,13.1,1.5,1.2,-1.0,1.0,-2.2,0.7000000000000001,37.0,41.0,44.0,41.0,40.0,47.0,44.0,38.0,36.0,40.0,40.0,40.0,1279.0,1387.4,1218.8,32.1,35.0,38.0,40.0,0.8,146.0,172.1,150.5,50.0,0.34302439024390247,0.4878048780487805,0.0,0.15551219512195122,-0.34302439024390247,0.0,-0.4878048780487805,0.15551219512195122,0.0788780487804878,0.21121951219512194,0.0,0.043317073170731704,0.07892682926829268,0.20931707317073173,-0.0015609756097560976,0.04297560975609756,-0.03907317073170732,0.4,-105.1,15.8,396.7,394.7,394.0,40.0,40.0,42.0,58.0,66.0,84.0,45.0,236.2,35.0,0.0,26899.0,0.0,0.0,-13342.0,0.0,26899.0,-13342.0,11.3,12.3,10.8,0.3,32.0
2021-08-04 12:50:00,0,184,train,0,29.0,225.8,-13.8,4.5,4.5,9.6,0.7000000000000001,1.1,-0.6000000000000001,1.0,-2.2,0.7000000000000001,37.0,41.0,51.0,41.0,39.0,48.0,45.0,39.0,36.0,45.0,45.0,45.0,1261.6,1338.4,1220.6,22.0,35.0,38.0,40.0,0.8,115.3,135.5,115.8,50.0,0.2595609756097561,0.4878048780487805,0.0,0.15629268292682927,-0.2595609756097561,0.0,-0.4878048780487805,0.15629268292682927,0.05731707317073171,0.17429268292682928,0.0,0.04029268292682926,0.05707317073170732,0.17126829268292684,-0.01478048780487805,0.04131707317073171,-0.03517073170731707,0.6000000000000001,-96.4,33.0,397.5,395.7,394.8,40.0,40.0,41.0,58.0,66.0,85.0,46.0,239.7,35.0,0.0,19509.0,0.0,0.0,-12036.0,0.0,19509.0,-12036.0,11.2,11.8,10.8,0.2,33.0
2021-08-04 13:00:00,0,185,train,0,28.0,207.7,-24.3,5.5,5.5,14.6,1.5,1.2,-1.4,1.8,-2.4,0.6000000000000001,38.0,42.0,57.0,42.0,40.0,50.0,46.0,40.0,37.0,49.0,49.0,49.0,1317.3,1518.3,1225.5,64.0,36.0,39.0,40.0,0.9,223.3,250.2,232.9,50.0,0.4564390243902439,0.4878048780487805,0.16907317073170733,0.06902439024390244,-0.4564390243902439,-0.16907317073170733,-0.4878048780487805,0.06902439024390244,0.12917073170731708,0.2590731707317073,0.03448780487804878,0.04409756097560976,0.1291219512195122,0.2551707317073171,0.03536585365853658,0.04409756097560976,-0.04419512195121951,-83.6,-97.6,2.9,397.2,395.3,395.1,40.0,40.0,42.0,59.0,66.0,85.0,47.0,232.0,35.0,0.0,44129.0,0.0,0.0,-15107.0,0.0,44129.0,-15107.0,11.7,13.4,10.9,0.6000000000000001,33.0
2021-08-04 13:10:00,0,186,train,0,29.0,220.7,-5.7,4.6,4.7,12.2,1.0,1.1,-0.7000000000000001,0.8,-2.2,0.7000000000000001,38.0,42.0,63.0,42.0,40.0,51.0,46.0,41.0,39.0,52.0,52.0,52.0,1268.0,1383.4,1224.7,34.1,36.0,39.0,40.0,0.8,134.6,158.2,135.1,50.0,0.31365853658536585,0.4878048780487805,0.0,0.12546341463414634,-0.31365853658536585,0.0,-0.4878048780487805,0.12546341463414634,0.0693170731707317,0.22560975609756098,0.0,0.03643902439024391,0.06921951219512196,0.22234146341463415,-0.003658536585365854,0.03624390243902439,-0.041756097560975605,0.4,-96.4,14.9,397.3,395.4,394.7,40.0,40.0,41.0,59.0,66.0,85.0,48.0,226.4,35.0,0.0,23637.0,0.0,0.0,-14271.0,0.0,23637.0,-14271.0,11.2,12.2,10.9,0.3,33.0
2021-08-04 13:20:00,0,187,train,0,28.0,237.9,10.2,5.6,5.4,12.5,0.7000000000000001,1.2,-1.5,0.5,-2.4,0.5,38.0,42.0,68.0,42.0,40.0,52.0,47.0,42.0,40.0,55.0,55.0,55.0,1316.1,1491.2,1230.6,55.0,36.0,40.0,40.0,0.9,212.7,240.1,221.8,50.0,0.4549268292682927,0.4878048780487805,0.17995121951219512,0.06502439024390244,-0.4549268292682927,-0.17995121951219512,-0.4878048780487805,0.06502439024390244,0.12160975609756099,0.22063414634146342,0.03673170731707317,0.03765853658536585,0.1217560975609756,0.21736585365853658,0.03765853658536585,0.03770731707317073,-0.04707317073170732,-86.8,-105.1,4.0,397.4,395.6,395.4,40.0,40.0,42.0,59.0,66.0,85.0,49.0,227.8,34.0,0.0,41655.0,0.0,0.0,-16078.0,0.0,41655.0,-16078.0,11.7,13.2,10.9,0.5,33.0
2021-08-04 13:30:00,0,188,train,0,28.0,202.9,-14.0,5.3,5.3,14.6,1.6,1.0,-1.3,0.5,-2.3,0.4,38.0,42.0,72.0,42.0,40.0,52.0,47.0,42.0,41.0,58.0,58.0,57.0,1286.8,1460.9,1219.2,43.4,35.0,40.0,40.0,0.9,199.7,227.3,208.7,50.0,0.45160975609756093,0.4878048780487805,0.20536585365853657,0.05965853658536585,-0.45160975609756093,-0.20536585365853657,-0.4878048780487805,0.05965853658536585,0.11404878048780488,0.2435609756097561,0.041902439024390246,0.03541463414634146,0.11395121951219513,0.2364390243902439,0.04346341463414634,0.035219512195121955,-0.045853658536585365,-86.7,-105.0,4.3,396.9,394.9,394.4,40.0,40.0,42.0,59.0,66.0,85.0,49.0,217.0,34.0,0.0,38913.0,0.0,0.0,-15677.0,0.0,38913.0,-15677.0,11.4,12.9,10.8,0.4,33.0
2021-08-04 13:40:00,0,189,train,0,28.0,238.0,12.6,5.6,5.7,9.5,1.2,1.0,-1.5,-0.7000000000000001,-2.3,0.4,38.0,42.0,76.0,43.0,40.0,53.0,48.0,43.0,42.0,60.0,60.0,59.0,1304.1,1501.6,1219.8,54.7,36.0,40.0,40.0,0.9,247.3,275.4,258.3,50.0,0.47,0.4878048780487805,0.2280487804878049,0.047658536585365854,-0.47,-0.2280487804878049,-0.4878048780487805,0.047658536585365854,0.142390243902439,0.28839024390243906,0.04653658536585366,0.049463414634146344,0.14253658536585365,0.284780487804878,0.048146341463414635,0.04921951219512195,-0.04902439024390244,-89.4,-108.4,3.6,396.8,394.8,394.5,40.0,40.0,42.0,59.0,67.0,86.0,50.0,225.4,34.0,0.0,48767.0,0.0,0.0,-16740.0,0.0,48767.0,-16740.0,11.5,13.3,10.8,0.5,34.0
2021-08-04 13:50:00,0,190,train,0,28.0,206.2,-20.1,5.7,5.6,13.6,1.1,1.1,-1.5,-0.1,-2.3,0.5,39.0,43.0,79.0,43.0,40.0,53.0,48.0,44.0,43.0,62.0,62.0,61.0,1320.0,1503.8,1223.7,63.6,36.0,40.0,40.0,0.9,230.2,257.7,238.8,50.0,0.465609756097561,0.4878048780487805,0.22078048780487805,0.053073170731707316,-0.465609756097561,-0.22078048780487805,-0.4878048780487805,0.053073170731707316,0.13078048780487805,0.24229268292682926,0.04507317073170732,0.03829268292682927,0.1308780487804878,0.22965853658536586,0.05039024390243902,0.03780487804878049,-0.05,-95.6,-111.1,3.4,396.0,393.9,393.8,40.0,40.0,42.0,59.0,67.0,86.0,50.0,226.4,34.0,0.0,44652.0,0.0,0.0,-17088.0,0.0,44652.0,-17088.0,11.7,13.3,10.8,0.6000000000000001,34.0
2021-08-04 14:00:00,0,191,train,0,28.0,221.7,-10.6,5.3,5.3,19.5,1.2,1.3,-1.2,0.1,-2.9,0.6000000000000001,39.0,43.0,82.0,43.0,40.0,53.0,49.0,45.0,44.0,63.0,63.0,63.0,1306.7,1477.0,1232.4,59.6,36.0,40.0,40.0,0.9,196.4,222.3,199.8,50.0,0.4368292682926829,0.4878048780487805,0.1521951219512195,0.07370731707317073,-0.4368292682926829,-0.1521951219512195,-0.4878048780487805,0.07370731707317073,0.1091219512195122,0.24180487804878048,0.031073170731707317,0.03931707317073171,0.10873170731707317,0.2386341463414634,0.03868292682926829,0.03926829268292683,-0.04985365853658537,-95.8,-108.2,2.8,398.3,396.3,396.1,40.0,40.0,42.0,59.0,67.0,86.0,45.0,232.4,35.0,0.0,37017.0,0.0,0.0,-17026.0,0.0,37017.0,-17026.0,11.6,13.1,10.9,0.5,34.0
2021-08-04 14:10:00,0,192,train,0,28.0,186.6,-51.3,5.9,5.7,20.5,0.8,1.3,-1.7000000000000002,0.0,-2.4,0.5,39.0,43.0,84.0,43.0,40.0,54.0,49.0,45.0,45.0,65.0,65.0,64.0,1352.2,1545.5,1238.2,64.0,36.0,41.0,40.0,0.9,253.0,282.4,262.5,50.0,0.47956097560975613,0.4878048780487805,0.2026829268292683,0.03078048780487805,-0.47956097560975613,-0.2026829268292683,-0.4878048780487805,0.03078048780487805,0.14804878048780487,0.29209756097560974,0.04136585365853659,0.03907317073170732,0.14809756097560978,0.27731707317073173,0.046097560975609755,0.038390243902439024,-0.04751219512195122,-91.5,-105.2,3.0,399.3,397.2,397.5,40.0,40.0,42.0,59.0,67.0,86.0,42.0,237.9,34.0,0.0,50658.0,0.0,0.0,-16267.0,0.0,50658.0,-16267.0,12.0,13.6,11.0,0.6000000000000001,34.0
2021-08-04 14:20:00,0,193,train,0,28.0,207.2,-15.7,5.5,5.4,14.6,0.7000000000000001,1.1,-1.4,-0.6000000000000001,-2.2,0.4,39.0,43.0,86.0,43.0,40.0,54.0,49.0,45.0,46.0,66.0,66.0,65.0,1303.1,1510.7,1235.7,50.3,36.0,41.0,40.0,0.9,199.8,227.3,205.5,50.0,0.45107317073170733,0.4878048780487805,0.01951219512195122,0.07180487804878048,-0.45107317073170733,-0.01951219512195122,-0.4878048780487805,0.07180487804878048,0.11453658536585366,0.23541463414634148,0.004,0.036341463414634144,0.11448780487804877,0.23151219512195123,0.006390243902439024,0.036341463414634144,-0.0448780487804878,-62.6,-108.2,4.5,399.4,397.3,397.2,40.0,40.0,42.0,59.0,67.0,86.0,44.0,222.9,33.0,0.0,39090.0,0.0,0.0,-15330.0,0.0,39090.0,-15330.0,11.5,13.4,11.0,0.4,34.0
2021-08-04 14:30:00,0,194,train,0,28.0,207.8,-13.0,5.2,5.3,12.5,0.7000000000000001,1.2,-1.2,1.3,-2.3,0.6000000000000001,39.0,43.0,88.0,43.0,40.0,54.0,50.0,45.0,46.0,66.0,66.0,66.0,1297.4,1458.3,1212.1,46.4,35.0,41.0,40.0,0.9,197.8,224.3,202.3,50.0,0.42053658536585364,0.4878048780487805,0.0,0.12195121951219512,-0.42053658536585364,0.0,-0.4878048780487805,0.12195121951219512,0.11121951219512195,0.2482439024390244,0.0,0.04692682926829268,0.11141463414634147,0.24034146341463414,-0.005073170731707317,0.04673170731707317,-0.04473170731707317,0.2,-109.2,14.8,398.7,396.7,396.5,40.0,40.0,42.0,59.0,67.0,86.0,45.0,220.8,33.0,0.0,38045.0,0.0,0.0,-15293.0,0.0,38045.0,-15293.0,11.5,12.9,10.7,0.4,34.0
2021-08-04 14:40:00,0,195,train,0,28.0,257.6,19.9,5.6,5.4,16.0,0.7000000000000001,1.5,-1.4,0.9,-2.3,0.7000000000000001,39.0,43.0,89.0,43.0,39.0,54.0,50.0,45.0,46.0,67.0,67.0,66.0,1337.0,1599.8,1225.0,72.4,36.0,41.0,39.0,0.9,218.7,244.9,221.4,50.0,0.426,0.4878048780487805,0.013560975609756097,0.11395121951219513,-0.426,-0.013560975609756097,-0.4878048780487805,0.11395121951219513,0.12092682926829268,0.42887804878048785,0.002780487804878049,0.06278048780487805,0.12082926829268292,0.41404878048780486,0.0035609756097560977,0.06292682926829268,-0.049463414634146344,-36.0,-108.1,5.8,396.6,394.3,394.5,40.0,40.0,41.0,59.0,67.0,86.0,46.0,237.6,33.0,0.0,41214.0,0.0,0.0,-16897.0,0.0,41214.0,-16897.0,11.8,14.2,10.9,0.6000000000000001,34.0
2021-08-04 14:50:00,0,196,train,0,28.0,206.7,-33.0,6.0,5.8,13.6,0.9,1.4,-1.6,0.0,-2.4,0.5,39.0,43.0,90.0,43.0,40.0,55.0,50.0,46.0,47.0,67.0,67.0,67.0,1367.8,1567.4,1218.1,78.7,36.0,41.0,39.0,0.9,269.7,296.3,273.2,50.0,0.47160975609756095,0.4878048780487805,0.08034146341463413,0.05190243902439025,-0.47160975609756095,-0.08034146341463413,-0.4878048780487805,0.05190243902439025,0.15492682926829268,0.3974634146341463,0.016390243902439025,0.06380487804878049,0.15482926829268293,0.39058536585365855,0.020439024390243903,0.06360975609756098,-0.05175609756097561,-98.8,-114.1,3.1,400.0,397.9,398.4,40.0,40.0,42.0,59.0,67.0,86.0,47.0,239.7,33.0,0.0,52963.0,0.0,0.0,-17686.0,0.0,52963.0,-17686.0,12.1,13.8,10.8,0.7000000000000001,34.0
2021-08-04 15:00:00,0,197,train,0,28.0,227.4,-18.3,5.6,5.6,23.1,0.9,1.4,-1.4,1.0,-2.6,0.6000000000000001,39.0,43.0,91.0,43.0,39.0,55.0,50.0,46.0,47.0,68.0,68.0,67.0,1326.3,1449.5,1239.3,52.3,36.0,41.0,40.0,0.9,236.1,263.4,240.2,50.0,0.4675609756097561,0.4878048780487805,0.09517073170731707,0.05131707317073171,-0.4675609756097561,-0.09517073170731707,-0.4878048780487805,0.05131707317073171,0.1338048780487805,0.25814634146341464,0.019414634146341463,0.040146341463414635,0.13395121951219513,0.25165853658536586,0.020829268292682928,0.039658536585365854,-0.05214634146341464,-98.4,-114.2,4.1,399.1,396.9,397.2,40.0,40.0,41.0,59.0,67.0,86.0,48.0,245.7,33.0,0.0,45764.0,0.0,0.0,-17815.0,0.0,45764.0,-17815.0,11.7,12.8,11.0,0.5,34.0
2021-08-04 15:10:00,0,198,train,0,28.0,250.4,2.7,5.4,5.3,14.1,1.5,1.3,-1.3,0.8,-2.5,0.7000000000000001,39.0,43.0,92.0,43.0,39.0,55.0,51.0,46.0,47.0,68.0,68.0,67.0,1309.8,1479.9,1215.1,62.2,36.0,41.0,40.0,0.9,205.4,229.9,207.1,50.0,0.4133170731707317,0.4878048780487805,0.0,0.12214634146341463,-0.4133170731707317,0.0,-0.4878048780487805,0.12214634146341463,0.11399999999999999,0.23360975609756096,0.0,0.05146341463414634,0.1137560975609756,0.22609756097560976,-0.010926829268292682,0.05190243902439025,-0.04751219512195122,0.1,-115.8,19.6,399.8,397.7,397.7,40.0,40.0,41.0,59.0,67.0,86.0,48.0,247.8,33.0,0.0,38794.0,0.0,0.0,-16202.0,0.0,38794.0,-16202.0,11.6,13.1,10.7,0.6000000000000001,34.0
